fold,case,DSC_LV,DSC_MYO,ASSD_LVEndo,ASSD_LVEpi,HD_LVEndo,HD_LVEpi,Jac_neg_pct
2,P007-4,0.89249074,0.80417603,1.7539557218551636,2.0333080291748047,8.0,8.0,0.7548014322916667
2,P008-1,0.89635813,0.7803553,1.4126770496368408,2.8310623168945312,6.25,9.516432762145996,1.403130425347222
2,P008-2,0.8805092,0.7688745,1.4183849096298218,2.597684860229492,6.7314558029174805,10.151969909667969,0.9379069010416666
2,P008-3,0.8798858,0.8503954,1.9873600006103516,1.9731559753417969,8.0,8.0,1.6615125868055556
2,P008-4,0.9038899,0.7862771,1.366201639175415,2.7336320877075195,8.0,8.835298538208008,0.8083767361111112
2,P009-1,0.9022461,0.76722854,1.123097538948059,2.2902915477752686,6.7314558029174805,9.433980941772461,0.5438910590277778
2,P009-2,0.89290553,0.6136419,1.1850744485855103,3.4550325870513916,6.25,16.856008529663086,0.8877224392361112
2,P009-3,0.83078843,0.6722936,3.5796148777008057,4.0302629470825195,12.434829711914062,14.028987884521484,1.4207628038194444
2,P009-4,0.8939763,0.7408071,1.4990952014923096,2.746204137802124,6.7314558029174805,10.965856552124023,0.7310655381944444
2,P010-1,0.84286565,0.78429675,2.5370936393737793,2.404541015625,8.0,8.0,0.7649739583333333
2,P010-2,0.8121576,0.78615797,3.4015250205993652,2.754049301147461,9.759610176086426,8.75,0.5750868055555556
2,P010-3,0.867731,0.5784045,2.384220600128174,4.746227741241455,8.0,19.032865524291992,0.8124457465277778
2,P010-4,0.810419,0.8005443,3.6790637969970703,2.744549036026001,11.247221946716309,8.835298538208008,0.8185492621527778
2,P011-1,0.87400264,0.82017237,1.6910395622253418,2.470735549926758,8.0,8.0,0.7819281684027778
2,P012-1,0.82503164,0.6100443,3.483135461807251,4.7052764892578125,12.403890609741211,14.028987884521484,1.001654730902778
2,P012-2,0.8963075,0.6210136,1.435265302658081,3.982004404067993,8.0,16.0,0.3974066840277778
2,P012-3,0.79380685,0.66890466,3.7602453231811523,4.188715934753418,11.858541488647461,12.051970481872559,0.555419921875
2,P012-4,0.91424286,0.6540284,0.7282543778419495,2.9727091789245605,3.535533905029297,10.151969909667969,1.806640625
2,P013-1,0.8742451,0.830099,1.276574730873108,1.397523283958435,5.153882026672363,7.071067810058594,1.0511610243055556
2,P013-2,0.86088395,0.7439598,1.5395146608352661,2.604935884475708,7.603453159332275,8.097067832946777,1.116265190972222
2,P014-1,0.9242429,0.71430725,1.077215552330017,3.258936643600464,6.25,16.0,1.116265190972222
2,P014-2,0.92871445,0.8289962,1.010120153427124,2.05358624458313,7.071067810058594,8.0,1.0145399305555556
2,P014-3,0.8629591,0.74379885,3.203476667404175,4.010683536529541,11.036870002746582,14.941353797912598,0.9697808159722222
2,P015-1,0.9129368,0.70160955,0.9389742016792297,2.916985511779785,4.852081775665283,11.792476654052734,1.9185384114583333
2,P015-2,0.87163,0.6561569,1.6447529792785645,3.0988895893096924,8.0,8.835298538208008,1.7076280381944444
2,P015-3,0.85340285,0.70981824,2.346200704574585,3.1254591941833496,8.0,8.746427536010742,1.245795355902778
2,P015-4,0.88032347,0.6834243,1.9171102046966553,3.336934804916382,8.0,9.759610176086426,1.502143012152778
2,P016-1,0.8026475,0.69167465,2.3302934169769287,2.8430354595184326,8.0,8.75,0.8029513888888888
2,P016-2,0.8438038,0.6597938,1.6718862056732178,2.9513635635375977,8.0,8.835298538208008,0.79345703125
2,P016-3,0.9136773,0.6694004,0.7614783644676208,3.1526503562927246,3.75,12.434829711914062,0.8327907986111112
2,P016-4,0.8790757,0.69222265,1.9040623903274536,2.7252705097198486,8.0,8.835298538208008,1.4668782552083335
2,P017-1,0.8593291,0.67827904,1.4369745254516602,3.208712100982666,5.590169906616211,10.0,0.8083767361111112
2,P017-2,0.89657444,0.81160074,0.8517558574676514,1.3334861993789673,3.75,6.25,0.8314344618055556
2,P017-3,0.88083637,0.6829441,1.0591782331466675,3.116968870162964,4.506938934326172,9.598176956176758,0.5533854166666667
2,P018-1,0.9065228,0.72333974,0.8879631161689758,2.179431915283203,3.75,8.381526947021484,0.9067111545138888
2,P018-2,0.82703567,0.6324224,1.5268645286560059,2.2430527210235596,7.905694007873535,9.013877868652344,1.4987521701388888
2,P018-3,0.7997556,0.6638443,2.811962842941284,3.1662678718566895,10.965856552124023,10.455262184143066,0.54931640625
2,P019-1,0.877398,0.87395465,1.2206205129623413,1.7695561647415161,5.153882026672363,8.0,0.9406195746527778
2,P019-3,0.891422,0.79848707,1.1394212245941162,2.358393907546997,5.590169906616211,10.151969909667969,0.6327311197916667
2,P019-4,0.8736399,0.7962557,1.442672848701477,2.6254191398620605,6.7314558029174805,10.0,0.8958604600694444
2,P020-1,0.83394504,0.63537985,2.776909828186035,4.189220428466797,8.923284530639648,14.840822219848633,1.9626193576388888
2,P020-2,0.85996586,0.57794315,1.6745021343231201,4.077857494354248,8.0,16.194135665893555,0.4923502604166667
2,P020-3,0.83284426,0.5762756,2.8556666374206543,4.59302282333374,8.0,16.76305389404297,1.061333550347222
2,P020-4,0.8584127,0.788602,1.7714794874191284,2.0851051807403564,8.0,8.0,1.3990614149305556
3,P001-1,0.8954516,0.82497346,1.6402453184127808,1.9036630392074585,7.905694007873535,8.0,1.226128472222222
3,P001-2,0.89263207,0.8428718,1.73216712474823,1.6934804916381836,8.0,8.0,0.7731119791666667
3,P001-3,0.8701005,0.791784,1.6380014419555664,2.6675093173980713,6.25,8.0,0.9738498263888888
3,P001-4,0.81789887,0.80830413,2.4247665405273438,2.496816873550415,8.381526947021484,8.003905296325684,1.1854383680555556
3,P002-1,0.90331584,0.87898046,0.9129356145858765,1.0680524110794067,3.75,5.0,0.8090549045138888
3,P002-2,0.7909492,0.79040974,2.468356132507324,2.605635643005371,8.746427536010742,8.0,1.117621527777778
3,P002-3,0.8601214,0.8528161,1.614272117614746,1.6168166399002075,6.25,8.0,0.7249620225694444
3,P002-4,0.85586,0.83103204,2.4006967544555664,2.2945075035095215,8.0,8.0,1.3197157118055556
3,P003-1,0.88154453,0.82866496,1.3701857328414917,1.5117518901824951,5.590169906616211,6.7314558029174805,0.667995876736111
3,P003-2,0.8679719,0.76285595,1.4619492292404175,2.045548677444458,8.0,8.0,0.8585611979166666
3,P003-3,0.85259795,0.7886085,1.5918281078338623,2.020982265472412,7.288690090179443,8.0,0.7676866319444444
3,P003-4,0.82470524,0.762795,2.3216776847839355,2.400641918182373,8.097067832946777,8.0,0.8355034722222222
3,P004-1,0.8301185,0.83265924,3.906249523162842,3.369414806365967,12.867109298706055,10.228636741638184,1.2776692708333335
3,P004-2,0.7499214,0.7879708,3.506753444671631,3.1657636165618896,10.784192085266113,9.762811660766602,2.738444010416667
3,P004-3,0.8676841,0.8630525,1.5909396409988403,1.853851079940796,8.0,8.0,1.2166341145833335
3,P005-1,0.9182031,0.85120726,1.1108779907226562,1.5579372644424438,5.590169906616211,8.0,1.3895670572916665
3,P005-2,0.84522396,0.7910627,2.232767343521118,2.2308807373046875,8.0,8.0,1.3509114583333335
3,P005-4,0.89739,0.85339296,2.437596321105957,2.521000623703003,8.0,8.0,0.408935546875
